depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000966,-0.020325480500138,IGROV1,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,GPC3
ACH-000974,-0.0033929369445664,SNG-M,Endometrial Carcinoma,Uterus,False,GPC3
ACH-001031,0.0985832274378028,CHLA-266,Embryonal Tumor,CNS/Brain,False,GPC3
ACH-001338,0.2182766804696322,CHP-134,Neuroblastoma,Peripheral Nervous System,False,GPC3
ACH-001407,0.1072399553167299,UM-UC-13,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,GPC3
ACH-001409,0.2149082570872419,UM-UC-16,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,GPC3
ACH-001454,-0.0617024541208768,C10,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-001511,0.1522158007784392,H413,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-001518,0.2229325001398437,HEC-116,Endometrial Carcinoma,Uterus,False,GPC3
ACH-001522,0.2028731160499467,HMY-1,Melanoma,Skin,False,GPC3
ACH-001536,0.0006980479672807,KKU-100,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,GPC3
ACH-001551,-0.0140854224359776,MCC14/2,Merkel Cell Carcinoma,Skin,False,GPC3
ACH-001554,0.115415603633761,mel-202,Ocular Melanoma,Eye,False,GPC3
ACH-001555,0.1168429610774516,Mero-14,Pleural Mesothelioma,Pleura,False,GPC3
ACH-001557,0.1218049349767787,Mero-41,Pleural Mesothelioma,Pleura,False,GPC3
ACH-001563,-0.039860621015663,MM127,Melanoma,Skin,False,GPC3
ACH-001574,0.0055140457777538,MOLM-14,Acute Myeloid Leukemia,Myeloid,False,GPC3
ACH-001607,0.1927034313163668,NOZ,Intracholecystic Papillary Neoplasm,Biliary Tract,False,GPC3
ACH-001655,0.4018083070115327,SKN,Uterine Sarcoma/Mesenchymal,Uterus,False,GPC3
ACH-001674,0.1555985812509721,TGW,Neuroblastoma,Peripheral Nervous System,False,GPC3
ACH-001687,0.1265675083315877,UM-RC-3,Renal Cell Carcinoma,Kidney,False,GPC3
ACH-001695,0.1726163382801712,UPCI-SCC-099,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-001696,0.1184338030720466,UPCI-SCC-111,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-001699,0.1590842427816783,UPCI-SCC-131,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-001737,0.2226787919048024,CTV-1-DM,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid,False,GPC3
ACH-001819,0.1289489659257303,MFM-223,Invasive Breast Carcinoma,Breast,False,GPC3
ACH-001843,0.1101828681548872,MGH-ECC4,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,GPC3
ACH-002040,0.2253642829218268,HMV-II,Mucosal Melanoma of the Vulva/Vagina,Vulva/Vagina,False,GPC3
ACH-002043,0.0968571202544518,Ca9-22,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,GPC3
ACH-002051,-0.042301244441814,Lu-134-A,Lung Neuroendocrine Tumor,Lung,False,GPC3
