depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000397,-0.0557595361538277,TEN,Endometrial Carcinoma,Uterus,False,FOLR1
ACH-000420,-0.1412457051002344,SNU-449,Hepatocellular Carcinoma,Liver,False,FOLR1
ACH-000431,0.0592873006952335,NCI-H1694,Lung Neuroendocrine Tumor,Lung,False,FOLR1
ACH-000455,0.0285471465786233,LN-428,Diffuse Glioma,CNS/Brain,False,FOLR1
ACH-000515,0.0734881877449898,HCC-33,Lung Neuroendocrine Tumor,Lung,False,FOLR1
ACH-000518,0.0566009280954045,CAL-33,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-000527,-0.0079544480913409,OVISE,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FOLR1
ACH-000552,0.0324598809565023,HT-29,Colorectal Adenocarcinoma,Bowel,False,FOLR1
ACH-000559,-0.057916422535057,NCI-H1836,Lung Neuroendocrine Tumor,Lung,False,FOLR1
ACH-000567,-0.0430613568635297,ST486,Mature B-Cell Neoplasms,Lymphoid,False,FOLR1
ACH-000623,0.0730120248098331,SNU-201,Diffuse Glioma,CNS/Brain,False,FOLR1
ACH-000632,0.1105220629420756,Hs 944.T,Melanoma,Skin,False,FOLR1
ACH-000639,0.1305355944676112,NCI-H211,Lung Neuroendocrine Tumor,Lung,False,FOLR1
ACH-000661,0.0265373668291945,WM1799,Melanoma,Skin,False,FOLR1
ACH-000702,-0.0664683736585278,L-1236,Hodgkin Lymphoma,Lymphoid,False,FOLR1
ACH-000709,-0.0467711546508781,KMRC-2,Renal Cell Carcinoma,Kidney,False,FOLR1
ACH-000732,-0.2130313234475845,PE/CA-PJ41 (clone D2),Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-000749,0.050508475240522,DMS 273,Lung Neuroendocrine Tumor,Lung,False,FOLR1
ACH-000796,-0.1208144842102076,MCAS,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FOLR1
ACH-000809,0.0319171232235515,KYSE-410,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,FOLR1
ACH-000819,-0.0523699282199034,LN-18,Diffuse Glioma,CNS/Brain,False,FOLR1
ACH-000832,-0.0046745946221914,CAL 27,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FOLR1
ACH-000867,-0.0507051539503175,ChaGo-K-1,Non-Small Cell Lung Cancer,Lung,False,FOLR1
ACH-000879,-0.0015602548427225,MFE-296,Endometrial Carcinoma,Uterus,False,FOLR1
ACH-000889,-0.1260439535271155,KMM-1,Mature B-Cell Neoplasms,Lymphoid,False,FOLR1
ACH-000948,-0.0152629586650422,23132/87,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,FOLR1
ACH-000959,-0.0384197154223036,SNU-C4,Colorectal Adenocarcinoma,Bowel,False,FOLR1
ACH-000972,-0.0273703453722608,HEC-151,Endometrial Carcinoma,Uterus,False,FOLR1
ACH-000978,0.0020151334448172,EN,Endometrial Carcinoma,Uterus,False,FOLR1
ACH-000979,0.1330942725946783,DU 145,Prostate Adenocarcinoma,Prostate,False,FOLR1
ACH-001001,0.0106665745389481,143B,Osteosarcoma,Bone,False,FOLR1
ACH-001099,0.1520834442117735,KD,Rhabdoid Cancer,Soft Tissue,False,FOLR1
ACH-001129,0.2272323380643383,MONO-MAC-1,Acute Myeloid Leukemia,Myeloid,False,FOLR1
ACH-001192,0.0160503015229418,SK-NEP-1,Ewing Sarcoma,Bone,False,FOLR1
ACH-001205,-0.0956204550769087,TC-32,Ewing Sarcoma,Bone,False,FOLR1
