depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000713,-0.077254464775046,Caov-3,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,CD19
ACH-000724,-0.0166996885963911,HT-1376,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,CD19
ACH-000757,0.0233211205471345,A427,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000762,-0.2490603036127534,YD-38,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,CD19
ACH-000767,-0.1362076295912722,NCI-H526,Lung Neuroendocrine Tumor,Lung,False,CD19
ACH-000774,-0.1509130819055954,RERF-LC-Ad2,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000778,-0.078292778666984,HSC-3,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,CD19
ACH-000782,-0.1373223943464535,SEM,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,CD19
ACH-000799,-0.0249333418812234,Hs 695T,Melanoma,Skin,False,CD19
ACH-000840,-0.3393023025577245,HCC-366,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000841,-0.0172481028360393,NCI-H2087,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000847,-0.0366019086969429,HGC-27,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,CD19
ACH-000885,-0.0886870021308922,TOV-21G,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,CD19
ACH-000886,-0.1322718957733835,NCI-H2009,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000921,-0.0762387471035355,NCI-H157-DM,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000929,-0.1654382400161135,NCI-H2110,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000945,0.0096517113645054,NCI-H650,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000956,0.0968659948340916,22Rv1,Prostate Adenocarcinoma,Prostate,False,CD19
ACH-000975,-0.0532578710795157,HCC2450,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000986,-0.1486589341784905,HT115,Colorectal Adenocarcinoma,Bowel,False,CD19
ACH-001036,0.0160017809053705,CMK-11-5,Acute Myeloid Leukemia,Myeloid,False,CD19
ACH-001061,-0.0203441721142378,DLD-1,Colorectal Adenocarcinoma,Bowel,False,CD19
ACH-001098,-0.1625992324134154,KCI-MOH1,Pancreatic Adenocarcinoma,Pancreas,False,CD19
ACH-001183,-0.1651756185267913,RT112/84,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,CD19
ACH-001295,-0.1206825089611371,Y-79,Retinoblastoma,Eye,False,CD19
ACH-001334,0.0299224852845385,C-4 I,Cervical Squamous Cell Carcinoma,Cervix,False,CD19
ACH-001370,-0.2459680286197881,OCI-P5x,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,CD19
ACH-001442,-0.3174470548346311,A388,Cutaneous Squamous Cell Carcinoma,Skin,False,CD19
ACH-001443,-0.0446777339759181,ASH-3,Anaplastic Thyroid Cancer,Thyroid,False,CD19
ACH-001484,-1.1377568170157517,CI,Mature B-Cell Neoplasms,Lymphoid,True,CD19
ACH-001495,-0.059268259412819,EMTOKA,Endometrial Carcinoma,Uterus,False,CD19
ACH-001502,-0.4507396012722676,GCT-27,Non-Seminomatous Germ Cell Tumor,Testis,False,CD19
ACH-001523,-0.0885218977836469,HSC-1,Cutaneous Squamous Cell Carcinoma,Skin,False,CD19
ACH-001550,-0.0670897869970148,MCC13,Merkel Cell Carcinoma,Skin,False,CD19
ACH-001559,0.0758584347045058,Mero-82,Pleural Mesothelioma,Pleura,False,CD19
ACH-001560,-0.1316956008990671,Mero-83,Pleural Mesothelioma,Pleura,False,CD19
ACH-001606,-0.0635021324556656,no.11,Diffuse Glioma,CNS/Brain,False,CD19
ACH-001623,-0.1306689228208744,Onda 8,Diffuse Glioma,CNS/Brain,False,CD19
ACH-001626,0.0765189088416608,OSC-20,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,CD19
ACH-001643,0.1933382221696474,SCCH-196,Ewing Sarcoma,Bone,False,CD19
ACH-001645,-0.0417873072337854,SEKI,Melanoma,Skin,False,CD19
ACH-001648,-0.0586822829625991,Shmac 4,Non-Cancerous,Prostate,False,CD19
ACH-001688,-0.064896340425133,UM-RC-7,Renal Cell Carcinoma,Kidney,False,CD19
ACH-001694,-0.1854913098889436,UPCI-SCC-074,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,CD19
ACH-001701,0.0283154026126067,UPCI-SCC-200,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,CD19
ACH-001702,-0.0807624366320328,VA-ES-BJ,Epithelioid Sarcoma,Soft Tissue,False,CD19
ACH-001715,-0.1525248811872116,CAL-72,Osteosarcoma,Bone,False,CD19
ACH-001838,-0.0623701039331551,MGH-ICC12,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,CD19
ACH-002041,-0.2262650064161842,HOTHC,Anaplastic Thyroid Cancer,Thyroid,False,CD19
ACH-002143,0.1762192907271605,IST-MEL1,Melanoma,Skin,False,CD19
ACH-002160,0.2203812736971241,MC-IXC,Ewing Sarcoma,Bone,False,CD19
ACH-002198,-0.3659176121619282,SCH,Extra Gonadal Germ Cell Tumor,Other,False,CD19
ACH-002291,-0.1968378998719341,NTERA-2 cl.D1,Non-Seminomatous Germ Cell Tumor,Testis,False,CD19
ACH-002400,-0.1291581520053151,21MT-1,Invasive Breast Carcinoma,Breast,False,CD19
ACH-002465,-0.3809816901320969,RPE1-ss119,Non-Cancerous,Eye,False,CD19
ACH-002475,-0.0552671402230315,HAP1,Myeloproliferative Neoplasms,Myeloid,False,CD19
ACH-002508,-0.0034450022232309,WM3211,Melanoma,Skin,False,CD19
ACH-002522,-0.1528621562863806,SNU-2292,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-002524,-0.1217541124685803,SNU-251,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,CD19
ACH-002544,-0.0946946599118372,SNU-1750,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,CD19
ACH-003177,-0.0540058911248075,NRH-UPS1,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Soft Tissue,False,CD19
ACH-000012,-0.0511980490018009,HCC-827,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000039,-0.0922257360789678,SK-N-MC,Ewing Sarcoma,Bone,False,CD19
ACH-000055,0.0730093932426535,D283 Med,Embryonal Tumor,CNS/Brain,False,CD19
ACH-000070,-0.6478808771776035,697,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,True,CD19
ACH-000085,-0.2532380155216406,T3M-4,Pancreatic Adenocarcinoma,Pancreas,False,CD19
ACH-000106,-0.2260441468148962,JVM-2,Mature B-Cell Neoplasms,Lymphoid,False,CD19
ACH-000124,-0.4959250437836436,OCI-LY-19,Mature B-Cell Neoplasms,Lymphoid,False,CD19
ACH-000141,-0.0626688085442821,SNU-308,Intracholecystic Papillary Neoplasm,Biliary Tract,False,CD19
ACH-000161,-0.169836377328183,COR-L105,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000187,-0.0048534911926674,COR-L311,Lung Neuroendocrine Tumor,Lung,False,CD19
ACH-000202,-0.0973286457196774,COLO-320,Colorectal Adenocarcinoma,Bowel,False,CD19
ACH-000222,0.0110567584342055,AsPC-1,Pancreatic Adenocarcinoma,Pancreas,False,CD19
ACH-000239,-0.4153625962614092,HuG1-N,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,CD19
ACH-000249,0.0120414935288755,CL-11,Colorectal Adenocarcinoma,Bowel,False,CD19
ACH-000253,-0.0785814834199172,COLO 201,Colorectal Adenocarcinoma,Bowel,False,CD19
ACH-000280,-0.0086421853739394,SNU-840,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,CD19
ACH-000291,-0.0701456328730955,OV-90,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,CD19
ACH-000302,-0.1241914383447462,SNU-1077,Endometrial Carcinoma,Uterus,False,CD19
ACH-000318,-0.0926490050929879,TE-10,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,CD19
