depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000577,0.1266385825949264,JHH-2,Hepatocellular Carcinoma,Liver,False,MSLN
ACH-000587,0.0689154789396849,NCI-H1975,Non-Small Cell Lung Cancer,Lung,False,MSLN
ACH-000589,0.1664272315703442,NCI-H1437,Non-Small Cell Lung Cancer,Lung,False,MSLN
ACH-000627,-0.0025205425293467,LCLC-103H,Non-Small Cell Lung Cancer,Lung,False,MSLN
ACH-000631,0.1463403772591335,KS-1,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-000637,0.1938994593724396,KYSE-520,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,MSLN
ACH-000647,0.0872735851790964,TE-1,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,MSLN
ACH-000660,0.1130700122860817,SU-DHL-5,Mature B-Cell Neoplasms,Lymphoid,False,MSLN
ACH-000667,0.0517269117174642,HCC-44,Non-Small Cell Lung Cancer,Lung,False,MSLN
ACH-000676,0.0258236969234598,LN-464,Melanoma,Skin,False,MSLN
ACH-000700,0.2194834664606514,NCI-H2882,Non-Small Cell Lung Cancer,Lung,False,MSLN
ACH-000704,0.1954310775950326,OAW42,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MSLN
ACH-000706,-0.0081199211158114,EKVX,Non-Small Cell Lung Cancer,Lung,False,MSLN
ACH-000718,0.1045577401741616,NCI-H2291,Non-Small Cell Lung Cancer,Lung,False,MSLN
ACH-000722,-0.1151082907739358,SNU-C1,Colorectal Adenocarcinoma,Bowel,False,MSLN
ACH-000740,0.1300003374383995,A-253,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MSLN
ACH-000760,0.1817865372605988,LNZ308,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-000776,0.0847877606178004,ONS-76,Embryonal Tumor,CNS/Brain,False,MSLN
ACH-000787,0.0015104736398429,LXF-289,Non-Small Cell Lung Cancer,Lung,False,MSLN
ACH-000829,-0.1288067707514529,HuNS1,Mature B-Cell Neoplasms,Lymphoid,False,MSLN
ACH-000834,0.1177436968424608,UM-UC-1,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,MSLN
ACH-000837,-0.0547716345820419,NCI-H322,Non-Small Cell Lung Cancer,Lung,False,MSLN
ACH-000859,0.0526534005362445,HCC1954,Breast Ductal Carcinoma In Situ,Breast,False,MSLN
ACH-000884,0.0747350882536452,MDA-MB-435S,Melanoma,Skin,False,MSLN
ACH-000896,0.0739385438039084,647-V,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,MSLN
ACH-000911,-0.0543941672459947,NUGC-3,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,MSLN
ACH-000916,-0.1432995425399165,NCI-H1573,Non-Small Cell Lung Cancer,Lung,False,MSLN
ACH-000947,-0.0777621842341978,OVK18,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MSLN
ACH-000993,0.1688924633452768,JHUEM-7,Endometrial Carcinoma,Uterus,False,MSLN
ACH-001029,0.0553091597536313,CHLA-10,Ewing Sarcoma,Bone,False,MSLN
ACH-001190,0.1202690976185553,SK-MEL-2,Melanoma,Skin,False,MSLN
ACH-001194,-0.1214944322743294,SK-RC-31,Renal Cell Carcinoma,Kidney,False,MSLN
ACH-001278,0.0996684589223843,BIN-67,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MSLN
ACH-001300,-0.1424173116077501,CHLA-15,Neuroblastoma,Peripheral Nervous System,False,MSLN
ACH-001318,-0.0073874669913166,PLC/PRF/5,Hepatocellular Carcinoma,Liver,False,MSLN
ACH-001375,0.1020223588989326,PACADD-119,Pancreatic Adenocarcinoma,Pancreas,False,MSLN
ACH-001532,-0.0573085112739066,JMU-RTK-2,Rhabdoid Cancer,Kidney,False,MSLN
ACH-001568,0.1054596547908824,MM386,Melanoma,Skin,False,MSLN
ACH-001578,0.2014494887925642,NCCIT,Non-Seminomatous Germ Cell Tumor,Testis,False,MSLN
ACH-001610,-0.0831120037916275,NP 5,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-001611,0.0390121768708377,NP 8,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-001624,0.0464809668051662,Onda 9,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-001632,0.1523901151132904,PEO4,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MSLN
ACH-001656,-0.0611776699039074,SKNO-1,Acute Myeloid Leukemia,Myeloid,False,MSLN
ACH-001707,-0.0486954927454172,WA-OSEL,Mature B-Cell Neoplasms,Lymphoid,False,MSLN
ACH-001735,-0.0968753186874972,SEMK2,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,MSLN
ACH-001804,0.0756615435328336,LPS510,Liposarcoma,Soft Tissue,False,MSLN
ACH-001835,0.0850290090348921,MGH-ICC10-6,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,MSLN
ACH-001841,0.0421153360889399,MGH-ECC3,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,MSLN
ACH-001844,-0.0422531734039256,MGH-ICC4,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,MSLN
ACH-001986,-0.0229073058169184,NZM42,Melanoma,Skin,False,MSLN
ACH-001999,0.1306800331683347,950-5-BIK,Pancreatic Adenocarcinoma,Pancreas,False,MSLN
ACH-002001,0.0699874404445807,A375 SKIN CJ1,Melanoma,Skin,False,MSLN
ACH-002004,0.130669379588467,UACC62 SKIN CJ1,Melanoma,Skin,False,MSLN
ACH-002014,-0.0778260721551892,Mel270,Ocular Melanoma,Eye,False,MSLN
ACH-002042,0.0789055689333301,T3M-5,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MSLN
ACH-002061,0.0346859228466531,P2UR/K-562,Myeloproliferative Neoplasms,Myeloid,False,MSLN
ACH-002077,0.0544172711994483,Lu-165,Lung Neuroendocrine Tumor,Lung,False,MSLN
ACH-002106,-0.0496181125806392,ES5,Ewing Sarcoma,Bone,False,MSLN
ACH-002110,-0.0470425169337906,EW-1,Ewing Sarcoma,Bone,False,MSLN
ACH-002150,0.0056685122837754,LB1047-RCC,Renal Cell Carcinoma,Kidney,False,MSLN
ACH-002183,0.130687914002001,OVMIU,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MSLN
ACH-002186,0.099941219033429,PL4,Pancreatic Adenocarcinoma,Pancreas,False,MSLN
ACH-002229,0.2416556817319634,D-502MG,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-002239,0.0990341910949717,H3118,Salivary Carcinoma,Head and Neck,False,MSLN
ACH-002399,0.1214884051810987,21NT,Invasive Breast Carcinoma,Breast,False,MSLN
ACH-002538,0.1489047887976104,SNU-1235,Colorectal Adenocarcinoma,Bowel,False,MSLN
ACH-002650,-0.0455763292798487,ETCC-016,Non-Small Cell Lung Cancer,Lung,False,MSLN
ACH-002690,0.0773250079982663,OS526,Osteosarcoma,Bone,False,MSLN
ACH-002710,0.0203852574000113,MPNST-724,Nerve Sheath Tumor,Peripheral Nervous System,False,MSLN
ACH-002711,0.0822329422149059,UM-HACC-2A,Salivary Carcinoma,Head and Neck,False,MSLN
ACH-000017,9.638814891910208e-06,SK-BR-3,Invasive Breast Carcinoma,Breast,False,MSLN
ACH-000040,0.0779296269817234,U-118 MG,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-000041,0.0877503033706487,RD-ES,Ewing Sarcoma,Bone,False,MSLN
ACH-000086,0.0673453772619295,ACC-MESO-1,Pleural Mesothelioma,Pleura,False,MSLN
ACH-000090,-0.0031437453582426,PC-3,Prostate Adenocarcinoma,Prostate,False,MSLN
ACH-000151,0.1458331937485472,JM1,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,MSLN
ACH-000206,0.1761213144417528,C8166,Non-Cancerous,Lymphoid,False,MSLN
ACH-000207,0.114344016352517,Detroit 562,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MSLN
ACH-000219,0.0144200820363185,A-375,Melanoma,Skin,False,MSLN
ACH-000231,0.1657722413496679,KALS-1,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-000244,-0.0789196741162289,DK-MG,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-000246,0.004399610590636,SLR 23,Renal Cell Carcinoma,Kidney,False,MSLN
ACH-000259,0.073101437068375,KELLY,Neuroblastoma,Peripheral Nervous System,False,MSLN
ACH-000279,0.1026572039233125,EWS502,Ewing Sarcoma,Bone,False,MSLN
ACH-000295,0.1278071333561782,EM-2,Myeloproliferative Neoplasms,Myeloid,False,MSLN
ACH-000296,0.0276093468578776,OUMS-23,Colorectal Adenocarcinoma,Bowel,False,MSLN
ACH-000316,0.0483787014283331,SNU-886,Hepatocellular Carcinoma,Liver,False,MSLN
ACH-000336,0.1224940810343097,OCI-AML3,Acute Myeloid Leukemia,Myeloid,False,MSLN
ACH-000367,0.2333041912633787,NCI-H226,Pleural Mesothelioma,Pleura,False,MSLN
ACH-000368,0.251148542909819,SNU-1105,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-000397,0.0995722457004641,TEN,Endometrial Carcinoma,Uterus,False,MSLN
ACH-000420,-0.1372545318176756,SNU-449,Hepatocellular Carcinoma,Liver,False,MSLN
ACH-000431,0.1016396238105186,NCI-H1694,Lung Neuroendocrine Tumor,Lung,False,MSLN
ACH-000455,0.1560396443132771,LN-428,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-000515,0.1041753883575345,HCC-33,Lung Neuroendocrine Tumor,Lung,False,MSLN
ACH-000518,-0.100095676566829,CAL-33,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MSLN
ACH-000527,0.1312487365938969,OVISE,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MSLN
ACH-000552,0.0533429555697822,HT-29,Colorectal Adenocarcinoma,Bowel,False,MSLN
ACH-000559,-0.0024680451582724,NCI-H1836,Lung Neuroendocrine Tumor,Lung,False,MSLN
ACH-000567,0.0728708619191682,ST486,Mature B-Cell Neoplasms,Lymphoid,False,MSLN
ACH-000623,0.0339563080666625,SNU-201,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-000632,0.0363517676343661,Hs 944.T,Melanoma,Skin,False,MSLN
ACH-000639,0.0794835388802927,NCI-H211,Lung Neuroendocrine Tumor,Lung,False,MSLN
ACH-000661,0.0715029350046642,WM1799,Melanoma,Skin,False,MSLN
ACH-000702,-0.0034051981412484,L-1236,Hodgkin Lymphoma,Lymphoid,False,MSLN
ACH-000709,0.163910400637679,KMRC-2,Renal Cell Carcinoma,Kidney,False,MSLN
ACH-000732,0.1642545351091555,PE/CA-PJ41 (clone D2),Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MSLN
ACH-000749,-0.0007839481523234,DMS 273,Lung Neuroendocrine Tumor,Lung,False,MSLN
ACH-000796,0.1060133212822534,MCAS,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MSLN
ACH-000809,0.0374071109502204,KYSE-410,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,MSLN
ACH-000819,-0.0255331346112277,LN-18,Diffuse Glioma,CNS/Brain,False,MSLN
ACH-000832,0.1145699137809513,CAL 27,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MSLN
ACH-000867,0.0849766097257416,ChaGo-K-1,Non-Small Cell Lung Cancer,Lung,False,MSLN
