depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000395,-0.1637297735008833,NCI-H520,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000422,-0.0937022752968981,SNU-475,Hepatocellular Carcinoma,Liver,False,NECTIN4
ACH-000458,-0.0307209656272466,CJM,Melanoma,Skin,False,NECTIN4
ACH-000460,-0.0130316562470066,SNU-8,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,NECTIN4
ACH-000466,-0.2002221717123803,SNU-216,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,NECTIN4
ACH-000501,0.0528939443888301,LS123,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-000512,-0.1077977700272045,INA6,Mature B-Cell Neoplasms,Lymphoid,False,NECTIN4
ACH-000520,0.0019372250443632,59M,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,NECTIN4
ACH-000571,-0.0170409615556008,T98G,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-000583,-0.0432441130243203,MC116,Non-Hodgkin Lymphoma,Lymphoid,False,NECTIN4
ACH-000595,-0.057308225345979,LN-229,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-000607,-0.024726612431143,KYM-1,Rhabdoid Cancer,Kidney,False,NECTIN4
ACH-000648,-0.1338656595111306,NCI-H28,Pleural Mesothelioma,Pleura,False,NECTIN4
ACH-000664,-0.0563906671595064,SU-DHL-1,Mature T and NK Neoplasms,Lymphoid,False,NECTIN4
ACH-000713,-0.120890759694473,Caov-3,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,NECTIN4
ACH-000724,-0.1073083013985995,HT-1376,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,NECTIN4
ACH-000757,-0.294094407261858,A427,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000762,-0.2171737728277812,YD-38,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,NECTIN4
ACH-000767,-0.6866245378580279,NCI-H526,Lung Neuroendocrine Tumor,Lung,True,NECTIN4
ACH-000774,-0.1758600349361517,RERF-LC-Ad2,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000778,-0.3512034721398158,HSC-3,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,NECTIN4
ACH-000782,-0.3529616007762191,SEM,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,NECTIN4
ACH-000799,-0.0871050049102635,Hs 695T,Melanoma,Skin,False,NECTIN4
ACH-000840,-0.2525708121544013,HCC-366,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000841,-0.2670250563572675,NCI-H2087,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000847,-0.1402232143253946,HGC-27,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,NECTIN4
ACH-000885,-0.2335252840127353,TOV-21G,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,NECTIN4
ACH-000886,-0.1418679307463397,NCI-H2009,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000921,-0.0583893710097295,NCI-H157-DM,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000929,0.1794138763126824,NCI-H2110,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000945,-0.2914083677915456,NCI-H650,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000956,0.0027037622079923,22Rv1,Prostate Adenocarcinoma,Prostate,False,NECTIN4
