depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000280,0.1633453826477533,SNU-840,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FAP
ACH-000291,0.113160769387015,OV-90,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FAP
ACH-000302,0.0131275444478272,SNU-1077,Endometrial Carcinoma,Uterus,False,FAP
ACH-000318,0.0826785242942279,TE-10,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,FAP
ACH-000323,0.1642600014981778,42-MG-BA,Diffuse Glioma,CNS/Brain,False,FAP
ACH-000326,0.0489209556451867,JURL-MK1,Myeloproliferative Neoplasms,Myeloid,False,FAP
ACH-000329,0.0064151290757177,CCF-STTG1,Diffuse Glioma,CNS/Brain,False,FAP
ACH-000330,-0.0457503919163292,EFM-19,Invasive Breast Carcinoma,Breast,False,FAP
ACH-000366,0.0138741409494598,SK-N-DZ,Neuroblastoma,Peripheral Nervous System,False,FAP
ACH-000377,0.2226061144589323,SNU-478,Ampullary Carcinoma,Ampulla of Vater,False,FAP
ACH-000406,0.0735482265949923,U-937,Acute Myeloid Leukemia,Myeloid,False,FAP
ACH-000430,0.1034924748252412,TYK-nu,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,FAP
ACH-000433,-0.0564403719409763,Caki-1,Renal Cell Carcinoma,Kidney,False,FAP
ACH-000454,0.2142654541111505,HCC-95,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000456,0.0016741945085508,B-CPAP,Poorly Differentiated Thyroid Cancer,Thyroid,False,FAP
ACH-000464,0.0327776584804949,CAS-1,Diffuse Glioma,CNS/Brain,False,FAP
ACH-000475,0.0677241124607955,huH-1,Hepatocellular Carcinoma,Liver,False,FAP
ACH-000484,-0.1175664367289544,VMRC-RCW,Renal Cell Carcinoma,Kidney,False,FAP
ACH-000488,0.0755740444829856,TE-11,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,FAP
ACH-000554,-0.0463847132444007,UACC-893,Invasive Breast Carcinoma,Breast,False,FAP
ACH-000565,0.0377975710501748,RCM-1,Colorectal Adenocarcinoma,Bowel,False,FAP
ACH-000570,-0.1126729119409771,YKG1,Diffuse Glioma,CNS/Brain,False,FAP
ACH-000573,0.0502101469190202,MDA-MB-436,Invasive Breast Carcinoma,Breast,False,FAP
ACH-000602,0.0457324018244037,M-07e,Acute Myeloid Leukemia,Myeloid,False,FAP
ACH-000606,0.012281559630603,PE/CA-PJ34 (clone C12),Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FAP
ACH-000651,0.0453620012848688,SW 620,Colorectal Adenocarcinoma,Bowel,False,FAP
ACH-000653,0.1278047867080237,JJN-3,Mature B-Cell Neoplasms,Lymphoid,False,FAP
ACH-000672,0.0487431432562111,IA-LM,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000677,-0.0076114390321904,SW 1573,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000693,0.0696880709234216,KYSE-180,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,FAP
ACH-000699,-0.0006013882526694,HCC1395,Invasive Breast Carcinoma,Breast,False,FAP
ACH-000766,0.081483713410185,NCI-H1648,Non-Small Cell Lung Cancer,Lung,False,FAP
ACH-000771,0.0261193725421758,BICR 56,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,FAP
ACH-000866,0.0593033463651645,NCI-H1048,Lung Neuroendocrine Tumor,Lung,False,FAP
ACH-000903,0.1127705608022351,FTC-133,Well-Differentiated Thyroid Cancer,Thyroid,False,FAP
ACH-000920,0.2373816238196663,CML-T1,Myeloproliferative Neoplasms,Myeloid,False,FAP
ACH-000938,-0.0438793341309108,NALM-6,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,FAP
ACH-000958,-0.0202707742613567,SW48,Colorectal Adenocarcinoma,Bowel,False,FAP
ACH-000968,-0.1384979828499148,COLO 792,Melanoma,Skin,False,FAP
ACH-000991,-0.2129351343346847,SNU-81,Colorectal Adenocarcinoma,Bowel,False,FAP
ACH-000995,0.0196338556881659,JURKAT,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid,False,FAP
ACH-000996,-0.1047199303008685,HEC-251,Endometrial Carcinoma,Uterus,False,FAP
ACH-000997,0.1579990782696005,HCT-15,Colorectal Adenocarcinoma,Bowel,False,FAP
ACH-001033,-0.0668418794728435,CHLA-57,Embryonal Tumor,CNS/Brain,False,FAP
ACH-001163,0.0773085971066474,CCLF_PEDS_0001_T,Renal Cell Carcinoma,Kidney,False,FAP
ACH-001164,0.1160345701855445,CCLF_PEDS_0003_T,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Soft Tissue,False,FAP
ACH-001188,0.0621228479409386,SH-SY5Y,Neuroblastoma,Peripheral Nervous System,False,FAP
ACH-001270,-0.0543574606042841,1273/99,Synovial Sarcoma,Soft Tissue,False,FAP
ACH-001353,0.0355666414223187,JOPACA-1,Pancreatic Adenocarcinoma,Pancreas,False,FAP
ACH-001356,-0.1039126616426524,MB-1,Anaplastic Thyroid Cancer,Thyroid,False,FAP
ACH-001368,0.0344056741664708,OAC-M5.1,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,FAP
