depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000295,-0.1734848270364673,EM-2,Myeloproliferative Neoplasms,Myeloid,False,MET
ACH-000296,-0.1538669246979941,OUMS-23,Colorectal Adenocarcinoma,Bowel,False,MET
ACH-000316,-0.1896420265139085,SNU-886,Hepatocellular Carcinoma,Liver,False,MET
ACH-000336,-0.1025921557448707,OCI-AML3,Acute Myeloid Leukemia,Myeloid,False,MET
ACH-000367,-0.4254367584577325,NCI-H226,Pleural Mesothelioma,Pleura,False,MET
ACH-000368,-0.4400056049931899,SNU-1105,Diffuse Glioma,CNS/Brain,False,MET
ACH-000397,0.1196068726830224,TEN,Endometrial Carcinoma,Uterus,False,MET
ACH-000420,0.033073366029796,SNU-449,Hepatocellular Carcinoma,Liver,False,MET
ACH-000431,0.0190738105701741,NCI-H1694,Lung Neuroendocrine Tumor,Lung,False,MET
ACH-000455,-0.0284870906776843,LN-428,Diffuse Glioma,CNS/Brain,False,MET
ACH-000515,-0.1435938962389851,HCC-33,Lung Neuroendocrine Tumor,Lung,False,MET
ACH-000518,0.0313379084077887,CAL-33,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-000527,-0.0419670142750921,OVISE,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MET
ACH-000552,0.0195894442882543,HT-29,Colorectal Adenocarcinoma,Bowel,False,MET
ACH-000559,-0.0804320736874497,NCI-H1836,Lung Neuroendocrine Tumor,Lung,False,MET
ACH-000567,-0.0868726532648673,ST486,Mature B-Cell Neoplasms,Lymphoid,False,MET
ACH-000623,-0.1795834086499765,SNU-201,Diffuse Glioma,CNS/Brain,False,MET
ACH-000632,0.0486980268404127,Hs 944.T,Melanoma,Skin,False,MET
ACH-000639,-0.1023230856820609,NCI-H211,Lung Neuroendocrine Tumor,Lung,False,MET
ACH-000661,-0.0834386066631151,WM1799,Melanoma,Skin,False,MET
ACH-000702,0.0700996510355115,L-1236,Hodgkin Lymphoma,Lymphoid,False,MET
ACH-000709,-0.0697035330730421,KMRC-2,Renal Cell Carcinoma,Kidney,False,MET
ACH-000732,-0.0193201552157372,PE/CA-PJ41 (clone D2),Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-000749,-0.5591007787878925,DMS 273,Lung Neuroendocrine Tumor,Lung,True,MET
ACH-000796,-0.0266172575132282,MCAS,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MET
ACH-000809,0.032233348738118,KYSE-410,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,MET
ACH-000819,-0.4412027105687984,LN-18,Diffuse Glioma,CNS/Brain,False,MET
ACH-000832,-0.0031504723818871,CAL 27,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-000867,0.038614236076751,ChaGo-K-1,Non-Small Cell Lung Cancer,Lung,False,MET
ACH-000879,-0.0204071672769589,MFE-296,Endometrial Carcinoma,Uterus,False,MET
ACH-000889,0.0049683776826127,KMM-1,Mature B-Cell Neoplasms,Lymphoid,False,MET
ACH-000948,-0.0379815078150859,23132/87,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,MET
ACH-000959,0.1085532469285845,SNU-C4,Colorectal Adenocarcinoma,Bowel,False,MET
ACH-000972,-0.0256077274231463,HEC-151,Endometrial Carcinoma,Uterus,False,MET
ACH-000978,0.0645542958970329,EN,Endometrial Carcinoma,Uterus,False,MET
ACH-000979,0.0051873368904886,DU 145,Prostate Adenocarcinoma,Prostate,False,MET
ACH-001001,-0.0133893599569045,143B,Osteosarcoma,Bone,False,MET
ACH-001099,-0.0999381829079468,KD,Rhabdoid Cancer,Soft Tissue,False,MET
ACH-001129,-0.140861717858441,MONO-MAC-1,Acute Myeloid Leukemia,Myeloid,False,MET
ACH-001192,-0.0552424839112993,SK-NEP-1,Ewing Sarcoma,Bone,False,MET
ACH-001205,0.0052626714854106,TC-32,Ewing Sarcoma,Bone,False,MET
ACH-001229,-0.065342491351187,UPCI-SCC-154,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-001233,-0.2895251567321847,VMRC-LCD,Non-Small Cell Lung Cancer,Lung,False,MET
ACH-001302,0.4538656615574497,COG-N-305,Neuroblastoma,Peripheral Nervous System,False,MET
ACH-001328,-0.0553946185851418,A-431,Cutaneous Squamous Cell Carcinoma,Skin,False,MET
ACH-001331,0.0383148010056002,BICR 10,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-001332,0.1660337310327592,BICR 78,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-001341,-0.1119666189488356,DoTc2 4510,Mixed Cervical Carcinoma,Cervix,False,MET
ACH-001354,0.1925768191219228,LAN-2,Neuroblastoma,Peripheral Nervous System,False,MET
ACH-001366,-0.1488347131580445,NGP,Neuroblastoma,Peripheral Nervous System,False,MET
ACH-001377,-0.028206286776679,PACADD-137,Pancreatic Adenocarcinoma,Pancreas,False,MET
ACH-001391,0.0375505806456392,SUM-159PT,Invasive Breast Carcinoma,Breast,False,MET
ACH-001399,-0.0360982118544544,SW 626,Colorectal Adenocarcinoma,Bowel,False,MET
ACH-001408,0.0682675163206658,UM-UC-14,Urethral Cancer,Bladder/Urinary Tract,False,MET
ACH-001411,0.0866105976654843,UM-UC-5,Bladder Squamous Cell Carcinoma,Bladder/Urinary Tract,False,MET
ACH-001430,0.1081521954596838,TC-138,Ewing Sarcoma,Bone,False,MET
ACH-001436,-0.117108629289584,1411H,Non-Seminomatous Germ Cell Tumor,Testis,False,MET
ACH-001549,-0.0536036041140089,Lu-135,Lung Neuroendocrine Tumor,Lung,False,MET
ACH-001634,-0.1669505317456803,PGA-1,Mature B-Cell Neoplasms,Lymphoid,False,MET
ACH-001641,-0.0407636859707265,SAT,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-001664,-1.855060741038456,SNU-638,Esophagogastric Adenocarcinoma,Esophagus/Stomach,True,MET
ACH-001750,-0.1006220664426253,TTC442,Rhabdomyosarcoma,Soft Tissue,False,MET
ACH-001791,-0.0422984491233712,LPS6,Liposarcoma,Soft Tissue,False,MET
ACH-001839,-0.0469453093101964,MGH-ICC13-7,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,MET
ACH-001852,0.0636372757161059,HKGZ-CC,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,MET
ACH-001861,0.0533670918858142,TGBC1TKB,Intracholecystic Papillary Neoplasm,Biliary Tract,False,MET
ACH-001990,-0.1586189719877607,NZM7,Melanoma,Skin,False,MET
ACH-002020,-0.1040138236461981,SKG-IIIa,Cervical Squamous Cell Carcinoma,Cervix,False,MET
ACH-002067,-0.3137680541848293,NOS-1,Osteosarcoma,Bone,False,MET
ACH-002070,-0.0915884610709041,HKBMM,Meningothelial Tumor,CNS/Brain,False,MET
ACH-002083,0.1042045854326633,NB69,Neuroblastoma,Peripheral Nervous System,False,MET
ACH-002114,-0.227659320145025,EW-16,Ewing Sarcoma,Bone,False,MET
ACH-002179,0.0920181456927429,OCUB-M,Invasive Breast Carcinoma,Breast,False,MET
ACH-002212,-0.0188718833858292,BB30-HNC,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-002243,-0.2819052800548519,HCE-4,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,MET
ACH-002261,0.0141998055859349,KP-N-YS,Neuroblastoma,Peripheral Nervous System,False,MET
ACH-002304,0.1279971189799478,SK-MG-1,Diffuse Glioma,CNS/Brain,False,MET
ACH-002401,-0.0445280130565003,21MT-2,Invasive Breast Carcinoma,Breast,False,MET
ACH-002458,0.0217919503588669,HT144 SKIN FV1,Melanoma,Skin,False,MET
ACH-002467,-0.3514164118030441,RPE1-ss51,Non-Cancerous,Eye,False,MET
ACH-002499,-0.1031745188398909,UACC-3199,Invasive Breast Carcinoma,Breast,False,MET
ACH-002531,0.0074480330709216,SNU-2535,Non-Small Cell Lung Cancer,Lung,False,MET
ACH-002533,-0.0685715018757707,SNU-482,Renal Cell Carcinoma,Kidney,False,MET
ACH-002681,-0.0648873816408364,538-MG-BA,Diffuse Glioma,CNS/Brain,False,MET
ACH-002847,-0.0570262006233173,YUHOIN,Melanoma,Skin,False,MET
ACH-000023,0.1292208317754489,PA-TU-8988T,Pancreatic Adenocarcinoma,Pancreas,False,MET
ACH-000028,0.0723235719588061,KPL-1,Invasive Breast Carcinoma,Breast,False,MET
ACH-000047,-0.0282694149490243,GCIY,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,MET
ACH-000060,0.0582635264799767,Panc 10.05,Pancreatic Adenocarcinoma,Pancreas,False,MET
ACH-000092,-0.0402427325890663,NCI-H2452,Pleural Mesothelioma,Pleura,False,MET
ACH-000137,0.0315207080799771,8-MG-BA,Diffuse Glioma,CNS/Brain,False,MET
ACH-000145,-0.0785185517160095,SK-LMS-1,Leiomyosarcoma,Soft Tissue,False,MET
ACH-000146,-0.1015172026247767,THP-1,Acute Myeloid Leukemia,Myeloid,False,MET
ACH-000147,-0.031953358587012,T-47D,Invasive Breast Carcinoma,Breast,False,MET
ACH-000204,-0.1328440655107322,LP-1,Mature B-Cell Neoplasms,Lymphoid,False,MET
ACH-000237,0.0313589702902976,JHOM-1,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,MET
ACH-000238,-0.0508848532751167,SCC-4,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,MET
ACH-000276,0.0541122372401484,HCC38,Invasive Breast Carcinoma,Breast,False,MET
ACH-000334,0.0842628476540432,DB,Mature B-Cell Neoplasms,Lymphoid,False,MET
ACH-000337,0.0073088816236296,NCI-H3122,Non-Small Cell Lung Cancer,Lung,False,MET
ACH-000343,-0.0285423679462703,NCI-H522,Non-Small Cell Lung Cancer,Lung,False,MET
