depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000368,0.3178177502844075,SNU-1105,Diffuse Glioma,CNS/Brain,False,STEAP1
ACH-000397,0.0531309896768671,TEN,Endometrial Carcinoma,Uterus,False,STEAP1
ACH-000420,0.1961696158075514,SNU-449,Hepatocellular Carcinoma,Liver,False,STEAP1
ACH-000431,0.0716349864353937,NCI-H1694,Lung Neuroendocrine Tumor,Lung,False,STEAP1
ACH-000455,0.102028919177558,LN-428,Diffuse Glioma,CNS/Brain,False,STEAP1
ACH-000515,0.1082384391291531,HCC-33,Lung Neuroendocrine Tumor,Lung,False,STEAP1
ACH-000518,0.0032384557066343,CAL-33,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-000527,0.1708846742818205,OVISE,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,STEAP1
ACH-000552,0.155427566298148,HT-29,Colorectal Adenocarcinoma,Bowel,False,STEAP1
ACH-000559,0.0309643474298143,NCI-H1836,Lung Neuroendocrine Tumor,Lung,False,STEAP1
ACH-000567,0.2617183391969824,ST486,Mature B-Cell Neoplasms,Lymphoid,False,STEAP1
ACH-000623,0.0997246123008735,SNU-201,Diffuse Glioma,CNS/Brain,False,STEAP1
ACH-000632,-0.0204872335930229,Hs 944.T,Melanoma,Skin,False,STEAP1
ACH-000639,0.0473802656346228,NCI-H211,Lung Neuroendocrine Tumor,Lung,False,STEAP1
ACH-000661,0.0329320518374579,WM1799,Melanoma,Skin,False,STEAP1
ACH-000702,0.0269306611880452,L-1236,Hodgkin Lymphoma,Lymphoid,False,STEAP1
ACH-000709,0.1079653542702895,KMRC-2,Renal Cell Carcinoma,Kidney,False,STEAP1
ACH-000732,0.0892652371281362,PE/CA-PJ41 (clone D2),Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-000749,0.1176811159944305,DMS 273,Lung Neuroendocrine Tumor,Lung,False,STEAP1
ACH-000796,0.0237212343934236,MCAS,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,STEAP1
ACH-000809,0.1742384818396864,KYSE-410,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,STEAP1
ACH-000819,0.0927281815630813,LN-18,Diffuse Glioma,CNS/Brain,False,STEAP1
ACH-000832,0.1474583607613726,CAL 27,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-000867,0.051146307859099,ChaGo-K-1,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-000879,,MFE-296,Endometrial Carcinoma,Uterus,False,STEAP1
ACH-000889,0.1588514567464338,KMM-1,Mature B-Cell Neoplasms,Lymphoid,False,STEAP1
ACH-000948,0.1579399329340856,23132/87,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,STEAP1
ACH-000959,0.0639008181161919,SNU-C4,Colorectal Adenocarcinoma,Bowel,False,STEAP1
ACH-000972,0.369812506115205,HEC-151,Endometrial Carcinoma,Uterus,False,STEAP1
ACH-000978,0.0784235800738267,EN,Endometrial Carcinoma,Uterus,False,STEAP1
ACH-000979,,DU 145,Prostate Adenocarcinoma,Prostate,False,STEAP1
ACH-001001,0.1037644552505967,143B,Osteosarcoma,Bone,False,STEAP1
ACH-001099,0.0932606555584636,KD,Rhabdoid Cancer,Soft Tissue,False,STEAP1
ACH-001129,-0.1574846893745682,MONO-MAC-1,Acute Myeloid Leukemia,Myeloid,False,STEAP1
ACH-001192,0.1891983314971998,SK-NEP-1,Ewing Sarcoma,Bone,False,STEAP1
ACH-001205,0.2380175260852828,TC-32,Ewing Sarcoma,Bone,False,STEAP1
ACH-001229,0.0815381806802895,UPCI-SCC-154,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-001233,,VMRC-LCD,Non-Small Cell Lung Cancer,Lung,False,STEAP1
ACH-001302,0.3535921799859576,COG-N-305,Neuroblastoma,Peripheral Nervous System,False,STEAP1
ACH-001328,0.1006826937230437,A-431,Cutaneous Squamous Cell Carcinoma,Skin,False,STEAP1
ACH-001331,,BICR 10,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-001332,0.1412672218626831,BICR 78,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,STEAP1
ACH-001341,0.0771261200378769,DoTc2 4510,Mixed Cervical Carcinoma,Cervix,False,STEAP1
ACH-001354,0.2108277064154506,LAN-2,Neuroblastoma,Peripheral Nervous System,False,STEAP1
ACH-001366,0.2203861638643239,NGP,Neuroblastoma,Peripheral Nervous System,False,STEAP1
ACH-001377,0.1800940575609753,PACADD-137,Pancreatic Adenocarcinoma,Pancreas,False,STEAP1
ACH-001391,0.1148657142526101,SUM-159PT,Invasive Breast Carcinoma,Breast,False,STEAP1
ACH-001399,,SW 626,Colorectal Adenocarcinoma,Bowel,False,STEAP1
ACH-001408,0.1099249180035166,UM-UC-14,Urethral Cancer,Bladder/Urinary Tract,False,STEAP1
